contrast,estimate,SE,df,z.ratio,p.value,Winner,Loser
"both,True,skip,False,add - both,True,skip,False,del",360.519230769231,216.027070113149,inf,1.66886136344117,1.0,"both,True,skip,False,add","both,True,skip,False,del"
"both,True,skip,False,add - both,True,skip,True,del",595.303846153846,216.027070113149,inf,2.75569096892368,0.997997345860586,"both,True,skip,False,add","both,True,skip,True,del"
"both,True,skip,False,add - (both,True,True,False,all-sep)",701.884615384615,216.027070113149,inf,3.24905862500004,0.88730127911801,"both,True,skip,False,add","(both,True,True,False,all-sep)"
"both,True,skip,False,add - both,True,True,False,del",637.407692307692,216.027070113149,inf,2.95059175673602,0.98514115436358,"both,True,skip,False,add","both,True,True,False,del"
"both,True,skip,False,add - both,True,True,True,del",860.25,216.027070113149,inf,3.98213982881601,0.24993777922206,"both,True,skip,False,add","both,True,True,True,del"
"both,True,skip,False,add - rank,False,False,False,add",343.142307692308,216.027070113149,inf,1.58842272643229,1.0,"both,True,skip,False,add","rank,False,False,False,add"
"both,True,skip,False,add - (rank,False,False,False,all-sep)",412.35,216.027070113149,inf,1.90878855961904,0.999999999995125,"both,True,skip,False,add","(rank,False,False,False,all-sep)"
"both,True,skip,False,add - (rank,False,False,False,all-uni)",338.342307692308,216.027070113149,inf,1.56620328885215,1.0,"both,True,skip,False,add","(rank,False,False,False,all-uni)"
"both,True,skip,False,add - rank,False,False,False,del",355.073076923077,216.027070113149,inf,1.64365084772524,1.0,"both,True,skip,False,add","rank,False,False,False,del"
"both,True,skip,False,add - rank,False,False,True,add",525.473076923077,216.027070113149,inf,2.43244088182027,0.999986414257522,"both,True,skip,False,add","rank,False,False,True,add"
"both,True,skip,False,add - (rank,False,False,True,all-sep)",646.638461538462,216.027070113149,inf,2.99332144439014,0.978713724167287,"both,True,skip,False,add","(rank,False,False,True,all-sep)"
"both,True,skip,False,add - (rank,False,False,True,all-uni)",556.407692307692,216.027070113149,inf,2.57563874757113,0.999833037515241,"both,True,skip,False,add","(rank,False,False,True,all-uni)"
"both,True,skip,False,add - rank,False,False,True,del",523.511538461539,216.027070113149,inf,2.42336082319377,0.999988619660505,"both,True,skip,False,add","rank,False,False,True,del"
"both,True,skip,False,add - rank,False,skip,True,add",324.461538461539,216.027070113149,inf,1.50194852104227,1.0,"both,True,skip,False,add","rank,False,skip,True,add"
"both,True,skip,False,add - (rank,False,skip,True,all-sep)",460.292307692308,216.027070113149,inf,2.13071587487262,0.999999990366114,"both,True,skip,False,add","(rank,False,skip,True,all-sep)"
"both,True,skip,False,add - (rank,False,skip,True,all-uni)",356.826923076923,216.027070113149,inf,1.65176948837952,1.0,"both,True,skip,False,add","(rank,False,skip,True,all-uni)"
"both,True,skip,False,add - rank,False,skip,True,del",321.092307692308,216.027070113149,inf,1.48635218504851,1.0,"both,True,skip,False,add","rank,False,skip,True,del"
"both,True,skip,False,add - rank,False,True,False,add",398.423076923077,216.027070113149,inf,1.84432014337089,1.0,"both,True,skip,False,add","rank,False,True,False,add"
"both,True,skip,False,add - (rank,False,True,False,all-sep)",464.423076923077,216.027070113149,inf,2.14983741009784,0.999999983269103,"both,True,skip,False,add","(rank,False,True,False,all-sep)"
"both,True,skip,False,add - (rank,False,True,False,all-uni)",393.623076923077,216.027070113149,inf,1.82210070579075,1.0,"both,True,skip,False,add","(rank,False,True,False,all-uni)"
"both,True,skip,False,add - rank,False,True,False,del",410.353846153846,216.027070113149,inf,1.89954826466384,0.999999999996598,"both,True,skip,False,add","rank,False,True,False,del"
"both,True,skip,False,add - rank,False,True,True,add",629.884615384615,216.027070113149,inf,2.91576706129792,0.989132128541051,"both,True,skip,False,add","rank,False,True,True,add"
"both,True,skip,False,add - (rank,False,True,True,all-sep)",720.553846153846,216.027070113149,inf,3.33547941828049,0.830873722188091,"both,True,skip,False,add","(rank,False,True,True,all-sep)"
"both,True,skip,False,add - (rank,False,True,True,all-uni)",660.819230769231,216.027070113149,inf,3.05896492704878,0.964793056151427,"both,True,skip,False,add","(rank,False,True,True,all-uni)"
"both,True,skip,False,add - rank,False,True,True,del",627.923076923077,216.027070113149,inf,2.90668700267142,0.990013636639319,"both,True,skip,False,add","rank,False,True,True,del"
"both,True,skip,False,add - (rank,True,False,False,all-sep)",651.069230769231,216.027070113149,inf,3.01383169446412,0.974934646290705,"both,True,skip,False,add","(rank,True,False,False,all-sep)"
"both,True,skip,False,add - rank,True,False,False,del",550.234615384615,216.027070113149,inf,2.54706326895244,0.999894581893313,"both,True,skip,False,add","rank,True,False,False,del"
"both,True,skip,False,add - rank,True,False,True,del",814.338461538462,216.027070113149,inf,3.76961304484634,0.426507918575258,"both,True,skip,False,add","rank,True,False,True,del"
"both,True,skip,False,add - (rank,True,skip,False,all-sep)",447.484615384615,216.027070113149,inf,2.07142843325253,0.999999998415295,"both,True,skip,False,add","(rank,True,skip,False,all-sep)"
"both,True,skip,False,add - rank,True,skip,False,del",360.519230769231,216.027070113149,inf,1.66886136344117,1.0,"both,True,skip,False,add","rank,True,skip,False,del"
"both,True,skip,False,add - rank,True,skip,True,del",595.303846153846,216.027070113149,inf,2.75569096892368,0.997997345860586,"both,True,skip,False,add","rank,True,skip,True,del"
"both,True,skip,False,add - (rank,True,True,False,all-sep)",701.884615384615,216.027070113149,inf,3.24905862500004,0.88730127911801,"both,True,skip,False,add","(rank,True,True,False,all-sep)"
"both,True,skip,False,add - rank,True,True,False,del",637.407692307692,216.027070113149,inf,2.95059175673602,0.98514115436358,"both,True,skip,False,add","rank,True,True,False,del"
"both,True,skip,False,add - rank,True,True,True,del",860.25,216.027070113149,inf,3.98213982881601,0.24993777922206,"both,True,skip,False,add","rank,True,True,True,del"
"both,True,skip,False,add - score,False,False,False,add",343.142307692308,216.027070113149,inf,1.58842272643229,1.0,"both,True,skip,False,add","score,False,False,False,add"
"both,True,skip,False,add - (score,False,False,False,all-sep)",412.35,216.027070113149,inf,1.90878855961904,0.999999999995125,"both,True,skip,False,add","(score,False,False,False,all-sep)"
"both,True,skip,False,add - (score,False,False,False,all-uni)",338.342307692308,216.027070113149,inf,1.56620328885215,1.0,"both,True,skip,False,add","(score,False,False,False,all-uni)"
"both,True,skip,False,add - score,False,False,False,del",355.073076923077,216.027070113149,inf,1.64365084772524,1.0,"both,True,skip,False,add","score,False,False,False,del"
"both,True,skip,False,add - score,False,False,True,add",525.473076923077,216.027070113149,inf,2.43244088182027,0.999986414257522,"both,True,skip,False,add","score,False,False,True,add"
"both,True,skip,False,add - (score,False,False,True,all-sep)",646.638461538462,216.027070113149,inf,2.99332144439014,0.978713724167287,"both,True,skip,False,add","(score,False,False,True,all-sep)"
"both,True,skip,False,add - (score,False,False,True,all-uni)",556.407692307692,216.027070113149,inf,2.57563874757113,0.999833037515241,"both,True,skip,False,add","(score,False,False,True,all-uni)"
"both,True,skip,False,add - score,False,False,True,del",523.511538461539,216.027070113149,inf,2.42336082319377,0.999988619660505,"both,True,skip,False,add","score,False,False,True,del"
"both,True,skip,False,add - score,False,skip,True,add",324.461538461539,216.027070113149,inf,1.50194852104227,1.0,"both,True,skip,False,add","score,False,skip,True,add"
"both,True,skip,False,add - (score,False,skip,True,all-sep)",460.292307692308,216.027070113149,inf,2.13071587487262,0.999999990366114,"both,True,skip,False,add","(score,False,skip,True,all-sep)"
"both,True,skip,False,add - (score,False,skip,True,all-uni)",356.826923076923,216.027070113149,inf,1.65176948837952,1.0,"both,True,skip,False,add","(score,False,skip,True,all-uni)"
"both,True,skip,False,add - score,False,skip,True,del",321.092307692308,216.027070113149,inf,1.48635218504851,1.0,"both,True,skip,False,add","score,False,skip,True,del"
"both,True,skip,False,add - score,False,True,False,add",398.423076923077,216.027070113149,inf,1.84432014337089,1.0,"both,True,skip,False,add","score,False,True,False,add"
"both,True,skip,False,add - (score,False,True,False,all-sep)",464.423076923077,216.027070113149,inf,2.14983741009784,0.999999983269103,"both,True,skip,False,add","(score,False,True,False,all-sep)"
"both,True,skip,False,add - (score,False,True,False,all-uni)",393.623076923077,216.027070113149,inf,1.82210070579075,1.0,"both,True,skip,False,add","(score,False,True,False,all-uni)"
"both,True,skip,False,add - score,False,True,False,del",410.353846153846,216.027070113149,inf,1.89954826466384,0.999999999996598,"both,True,skip,False,add","score,False,True,False,del"
"both,True,skip,False,add - score,False,True,True,add",629.884615384615,216.027070113149,inf,2.91576706129792,0.989132128541051,"both,True,skip,False,add","score,False,True,True,add"
"both,True,skip,False,add - (score,False,True,True,all-sep)",720.553846153846,216.027070113149,inf,3.3354794182805,0.830873722188089,"both,True,skip,False,add","(score,False,True,True,all-sep)"
"both,True,skip,False,add - (score,False,True,True,all-uni)",660.819230769231,216.027070113149,inf,3.05896492704878,0.964793056151427,"both,True,skip,False,add","(score,False,True,True,all-uni)"
"both,True,skip,False,add - score,False,True,True,del",627.923076923077,216.027070113149,inf,2.90668700267142,0.990013636639319,"both,True,skip,False,add","score,False,True,True,del"
"both,True,skip,False,add - (score,True,False,False,all-sep)",651.069230769231,216.027070113149,inf,3.01383169446412,0.974934646290705,"both,True,skip,False,add","(score,True,False,False,all-sep)"
"both,True,skip,False,add - score,True,False,False,del",550.234615384615,216.027070113149,inf,2.54706326895244,0.999894581893313,"both,True,skip,False,add","score,True,False,False,del"
"both,True,skip,False,add - score,True,False,True,del",814.338461538462,216.027070113149,inf,3.76961304484634,0.426507918575257,"both,True,skip,False,add","score,True,False,True,del"
"both,True,skip,False,add - (score,True,skip,False,all-sep)",447.484615384615,216.027070113149,inf,2.07142843325253,0.999999998415295,"both,True,skip,False,add","(score,True,skip,False,all-sep)"
"both,True,skip,False,add - score,True,skip,False,del",360.519230769231,216.027070113149,inf,1.66886136344117,1.0,"both,True,skip,False,add","score,True,skip,False,del"
"both,True,skip,False,add - score,True,skip,True,del",595.303846153846,216.027070113149,inf,2.75569096892368,0.997997345860586,"both,True,skip,False,add","score,True,skip,True,del"
"both,True,skip,False,add - (score,True,True,False,all-sep)",701.884615384616,216.027070113149,inf,3.24905862500004,0.88730127911801,"both,True,skip,False,add","(score,True,True,False,all-sep)"
"both,True,skip,False,add - score,True,True,False,del",637.407692307693,216.027070113149,inf,2.95059175673602,0.985141154363579,"both,True,skip,False,add","score,True,True,False,del"
"both,True,skip,False,add - score,True,True,True,del",860.25,216.027070113149,inf,3.982139828816,0.249937779222059,"both,True,skip,False,add","score,True,True,True,del"
"(both,True,skip,False,all-sep) - (both,True,skip,False,all-uni)",-497.896153846154,216.027070113149,inf,-2.30478593995359,0.999999095306794,"(both,True,skip,False,all-sep)","(both,True,skip,False,all-uni)"
"(both,True,skip,False,all-sep) - both,True,skip,True,add",-1056.61153846154,216.027070113149,inf,-4.89110710943825,0.0077874903013122,"(both,True,skip,False,all-sep)","both,True,skip,True,add"
"(both,True,skip,False,all-sep) - (both,True,skip,True,all-sep)",-546.126923076923,216.027070113149,inf,-2.52804855794636,0.999923208542486,"(both,True,skip,False,all-sep)","(both,True,skip,True,all-sep)"
"(both,True,skip,False,all-sep) - (both,True,skip,True,all-uni)",-1089.55384615385,216.027070113149,inf,-5.04359868225389,0.0037649837324843,"(both,True,skip,False,all-sep)","(both,True,skip,True,all-uni)"
"(both,True,skip,False,all-sep) - both,True,True,False,add",-152.792307692308,216.027070113149,inf,-0.707283154894798,1.0,"(both,True,skip,False,all-sep)","both,True,True,False,add"
"(both,True,skip,False,all-sep) - (both,True,True,False,all-uni)",-208.846153846154,216.027070113149,inf,-0.966759183174433,1.0,"(both,True,skip,False,all-sep)","(both,True,True,False,all-uni)"
"(both,True,skip,False,all-sep) - both,True,True,True,add",-689.515384615385,216.027070113149,inf,-3.19180084354352,0.917224077067464,"(both,True,skip,False,all-sep)","both,True,True,True,add"
"(both,True,skip,False,all-sep) - (both,True,True,True,all-sep)",-280.234615384615,216.027070113149,inf,-1.29721990506947,1.0,"(both,True,skip,False,all-sep)","(both,True,True,True,all-sep)"
"(both,True,skip,False,all-sep) - (both,True,True,True,all-uni)",-727.257692307693,216.027070113149,inf,-3.3665118539393,0.80745871039763,"(both,True,skip,False,all-sep)","(both,True,True,True,all-uni)"
"(both,True,skip,False,all-sep) - rank,False,skip,False,add",-362.123076923077,216.027070113149,inf,-1.67628564667107,1.0,"(both,True,skip,False,all-sep)","rank,False,skip,False,add"
"(both,True,skip,False,all-sep) - (rank,False,skip,False,all-sep)",-244.465384615385,216.027070113149,inf,-1.13164236540976,1.0,"(both,True,skip,False,all-sep)","(rank,False,skip,False,all-sep)"
"(both,True,skip,False,all-sep) - (rank,False,skip,False,all-uni)",-364.903846153846,216.027070113149,inf,-1.68915796507687,1.0,"(both,True,skip,False,all-sep)","(rank,False,skip,False,all-uni)"
"(both,True,skip,False,all-sep) - rank,False,skip,False,del",-350.780769230769,216.027070113149,inf,-1.62378154296607,1.0,"(both,True,skip,False,all-sep)","rank,False,skip,False,del"
"(both,True,skip,False,all-sep) - rank,True,False,False,add",-190.476923076923,216.027070113149,inf,-0.881727104742737,1.0,"(both,True,skip,False,all-sep)","rank,True,False,False,add"
"(both,True,skip,False,all-sep) - (rank,True,False,False,all-uni)",-244.003846153846,216.027070113149,inf,-1.12950588102706,1.0,"(both,True,skip,False,all-sep)","(rank,True,False,False,all-uni)"
"(both,True,skip,False,all-sep) - rank,True,False,True,add",-826.326923076923,216.027070113149,inf,-3.82510822668713,0.375626247657129,"(both,True,skip,False,all-sep)","rank,True,False,True,add"
"(both,True,skip,False,all-sep) - (rank,True,False,True,all-sep)",-375.484615384615,216.027070113149,inf,-1.73813686955041,1.0,"(both,True,skip,False,all-sep)","(rank,True,False,True,all-sep)"
"(both,True,skip,False,all-sep) - (rank,True,False,True,all-uni)",-863.307692307692,216.027070113149,inf,-3.99629403785144,0.240125104185172,"(both,True,skip,False,all-sep)","(rank,True,False,True,all-uni)"
"(both,True,skip,False,all-sep) - rank,True,skip,False,add",-447.484615384615,216.027070113149,inf,-2.07142843325253,0.999999998415295,"(both,True,skip,False,all-sep)","rank,True,skip,False,add"
"(both,True,skip,False,all-sep) - (rank,True,skip,False,all-uni)",-497.896153846154,216.027070113149,inf,-2.30478593995359,0.999999095306794,"(both,True,skip,False,all-sep)","(rank,True,skip,False,all-uni)"
"(both,True,skip,False,all-sep) - rank,True,skip,True,add",-1056.61153846154,216.027070113149,inf,-4.89110710943825,0.0077874903013122,"(both,True,skip,False,all-sep)","rank,True,skip,True,add"
"(both,True,skip,False,all-sep) - (rank,True,skip,True,all-sep)",-546.126923076923,216.027070113149,inf,-2.52804855794636,0.999923208542486,"(both,True,skip,False,all-sep)","(rank,True,skip,True,all-sep)"
"(both,True,skip,False,all-sep) - (rank,True,skip,True,all-uni)",-1089.55384615385,216.027070113149,inf,-5.04359868225389,0.0037649837324844,"(both,True,skip,False,all-sep)","(rank,True,skip,True,all-uni)"
"(both,True,skip,False,all-sep) - rank,True,True,False,add",-152.792307692308,216.027070113149,inf,-0.707283154894798,1.0,"(both,True,skip,False,all-sep)","rank,True,True,False,add"
"(both,True,skip,False,all-sep) - (rank,True,True,False,all-uni)",-208.846153846154,216.027070113149,inf,-0.966759183174433,1.0,"(both,True,skip,False,all-sep)","(rank,True,True,False,all-uni)"
"(both,True,skip,False,all-sep) - rank,True,True,True,add",-689.515384615385,216.027070113149,inf,-3.19180084354352,0.917224077067466,"(both,True,skip,False,all-sep)","rank,True,True,True,add"
"(both,True,skip,False,all-sep) - (rank,True,True,True,all-sep)",-280.234615384615,216.027070113149,inf,-1.29721990506947,1.0,"(both,True,skip,False,all-sep)","(rank,True,True,True,all-sep)"
"(both,True,skip,False,all-sep) - (rank,True,True,True,all-uni)",-727.257692307692,216.027070113149,inf,-3.3665118539393,0.80745871039763,"(both,True,skip,False,all-sep)","(rank,True,True,True,all-uni)"
"(both,True,skip,False,all-sep) - score,False,skip,False,add",-362.123076923077,216.027070113149,inf,-1.67628564667107,1.0,"(both,True,skip,False,all-sep)","score,False,skip,False,add"
"(both,True,skip,False,all-sep) - (score,False,skip,False,all-sep)",-244.465384615385,216.027070113149,inf,-1.13164236540976,1.0,"(both,True,skip,False,all-sep)","(score,False,skip,False,all-sep)"
"(both,True,skip,False,all-sep) - (score,False,skip,False,all-uni)",-364.903846153846,216.027070113149,inf,-1.68915796507687,1.0,"(both,True,skip,False,all-sep)","(score,False,skip,False,all-uni)"
"(both,True,skip,False,all-sep) - score,False,skip,False,del",-350.780769230769,216.027070113149,inf,-1.62378154296607,1.0,"(both,True,skip,False,all-sep)","score,False,skip,False,del"
"(both,True,skip,False,all-sep) - score,True,False,False,add",-190.476923076923,216.027070113149,inf,-0.881727104742737,1.0,"(both,True,skip,False,all-sep)","score,True,False,False,add"
"(both,True,skip,False,all-sep) - (score,True,False,False,all-uni)",-244.003846153846,216.027070113149,inf,-1.12950588102706,1.0,"(both,True,skip,False,all-sep)","(score,True,False,False,all-uni)"
"(both,True,skip,False,all-sep) - score,True,False,True,add",-826.326923076923,216.027070113149,inf,-3.82510822668713,0.375626247657129,"(both,True,skip,False,all-sep)","score,True,False,True,add"
"(both,True,skip,False,all-sep) - (score,True,False,True,all-sep)",-375.484615384615,216.027070113149,inf,-1.73813686955041,1.0,"(both,True,skip,False,all-sep)","(score,True,False,True,all-sep)"
"(both,True,skip,False,all-sep) - (score,True,False,True,all-uni)",-863.307692307692,216.027070113149,inf,-3.99629403785144,0.240125104185172,"(both,True,skip,False,all-sep)","(score,True,False,True,all-uni)"
"(both,True,skip,False,all-sep) - score,True,skip,False,add",-447.484615384615,216.027070113149,inf,-2.07142843325253,0.999999998415295,"(both,True,skip,False,all-sep)","score,True,skip,False,add"
"(both,True,skip,False,all-sep) - (score,True,skip,False,all-uni)",-497.896153846154,216.027070113149,inf,-2.30478593995359,0.999999095306794,"(both,True,skip,False,all-sep)","(score,True,skip,False,all-uni)"
"(both,True,skip,False,all-sep) - score,True,skip,True,add",-1056.61153846154,216.027070113149,inf,-4.89110710943825,0.0077874903013122,"(both,True,skip,False,all-sep)","score,True,skip,True,add"
"(both,True,skip,False,all-sep) - (score,True,skip,True,all-sep)",-546.126923076923,216.027070113149,inf,-2.52804855794636,0.999923208542486,"(both,True,skip,False,all-sep)","(score,True,skip,True,all-sep)"
"(both,True,skip,False,all-sep) - (score,True,skip,True,all-uni)",-1089.55384615385,216.027070113149,inf,-5.04359868225388,0.0037649837324842,"(both,True,skip,False,all-sep)","(score,True,skip,True,all-uni)"
"(both,True,skip,False,all-sep) - score,True,True,False,add",-152.792307692308,216.027070113149,inf,-0.707283154894797,1.0,"(both,True,skip,False,all-sep)","score,True,True,False,add"
"(both,True,skip,False,all-sep) - (score,True,True,False,all-uni)",-208.846153846154,216.027070113149,inf,-0.966759183174432,1.0,"(both,True,skip,False,all-sep)","(score,True,True,False,all-uni)"
"(both,True,skip,False,all-sep) - score,True,True,True,add",-689.515384615385,216.027070113149,inf,-3.19180084354352,0.917224077067466,"(both,True,skip,False,all-sep)","score,True,True,True,add"
"(both,True,skip,False,all-sep) - (score,True,True,True,all-sep)",-280.234615384615,216.027070113149,inf,-1.29721990506947,1.0,"(both,True,skip,False,all-sep)","(score,True,True,True,all-sep)"
"(both,True,skip,False,all-sep) - (score,True,True,True,all-uni)",-727.257692307692,216.027070113149,inf,-3.3665118539393,0.80745871039763,"(both,True,skip,False,all-sep)","(score,True,True,True,all-uni)"
"(both,True,skip,False,all-uni) - both,True,skip,False,del",410.930769230769,216.027070113149,inf,1.90221887014222,0.999999999996224,"(both,True,skip,False,all-uni)","both,True,skip,False,del"
"(both,True,skip,False,all-uni) - both,True,skip,True,del",645.715384615385,216.027070113149,inf,2.98904847562473,0.979441309024023,"(both,True,skip,False,all-uni)","both,True,skip,True,del"
"(both,True,skip,False,all-uni) - (both,True,True,False,all-sep)",752.296153846154,216.027070113149,inf,3.4824161317011,0.707680169481619,"(both,True,skip,False,all-uni)","(both,True,True,False,all-sep)"
"(both,True,skip,False,all-uni) - both,True,True,False,del",687.819230769231,216.027070113149,inf,3.18394926343708,0.920863580639972,"(both,True,skip,False,all-uni)","both,True,True,False,del"
"(both,True,skip,False,all-uni) - both,True,True,True,del",910.661538461539,216.027070113149,inf,4.21549733551707,0.121040055419585,"(both,True,skip,False,all-uni)","both,True,True,True,del"
"(both,True,skip,False,all-uni) - rank,False,False,False,add",393.553846153846,216.027070113149,inf,1.82178023313335,1.0,"(both,True,skip,False,all-uni)","rank,False,False,False,add"
"(both,True,skip,False,all-uni) - (rank,False,False,False,all-sep)",462.761538461538,216.027070113149,inf,2.1421460663201,0.999999986577899,"(both,True,skip,False,all-uni)","(rank,False,False,False,all-sep)"
"(both,True,skip,False,all-uni) - (rank,False,False,False,all-uni)",388.753846153846,216.027070113149,inf,1.7995607955532,1.0,"(both,True,skip,False,all-uni)","(rank,False,False,False,all-uni)"
"(both,True,skip,False,all-uni) - rank,False,False,False,del",405.484615384615,216.027070113149,inf,1.87700835442629,0.999999999998611,"(both,True,skip,False,all-uni)","rank,False,False,False,del"
"(both,True,skip,False,all-uni) - rank,False,False,True,add",575.884615384615,216.027070113149,inf,2.66579838852132,0.999369307032923,"(both,True,skip,False,all-uni)","rank,False,False,True,add"
"(both,True,skip,False,all-uni) - (rank,False,False,True,all-sep)",697.05,216.027070113149,inf,3.2266789510912,0.89970965119829,"(both,True,skip,False,all-uni)","(rank,False,False,True,all-sep)"
"(both,True,skip,False,all-uni) - (rank,False,False,True,all-uni)",606.819230769231,216.027070113149,inf,2.80899625427219,0.996305871457549,"(both,True,skip,False,all-uni)","(rank,False,False,True,all-uni)"
"(both,True,skip,False,all-uni) - rank,False,False,True,del",573.923076923077,216.027070113149,inf,2.65671832989482,0.999443875598689,"(both,True,skip,False,all-uni)","rank,False,False,True,del"
"(both,True,skip,False,all-uni) - rank,False,skip,True,add",374.873076923077,216.027070113149,inf,1.73530602774332,1.0,"(both,True,skip,False,all-uni)","rank,False,skip,True,add"
"(both,True,skip,False,all-uni) - (rank,False,skip,True,all-sep)",510.703846153846,216.027070113149,inf,2.36407338157368,0.99999661957453,"(both,True,skip,False,all-uni)","(rank,False,skip,True,all-sep)"
"(both,True,skip,False,all-uni) - (rank,False,skip,True,all-uni)",407.238461538462,216.027070113149,inf,1.88512699508058,0.999999999998076,"(both,True,skip,False,all-uni)","(rank,False,skip,True,all-uni)"
"(both,True,skip,False,all-uni) - rank,False,skip,True,del",371.503846153846,216.027070113149,inf,1.71970969174957,1.0,"(both,True,skip,False,all-uni)","rank,False,skip,True,del"
"(both,True,skip,False,all-uni) - rank,False,True,False,add",448.834615384615,216.027070113149,inf,2.07767765007195,0.999999998071142,"(both,True,skip,False,all-uni)","rank,False,True,False,add"
"(both,True,skip,False,all-uni) - (rank,False,True,False,all-sep)",514.834615384615,216.027070113149,inf,2.3831949167989,0.999994944040252,"(both,True,skip,False,all-uni)","(rank,False,True,False,all-sep)"
"(both,True,skip,False,all-uni) - (rank,False,True,False,all-uni)",444.034615384615,216.027070113149,inf,2.05545821249181,0.999999999047929,"(both,True,skip,False,all-uni)","(rank,False,True,False,all-uni)"
"(both,True,skip,False,all-uni) - rank,False,True,False,del",460.765384615385,216.027070113149,inf,2.1329057713649,0.999999989730209,"(both,True,skip,False,all-uni)","rank,False,True,False,del"
"(both,True,skip,False,all-uni) - rank,False,True,True,add",680.296153846154,216.027070113149,inf,3.14912456799897,0.935693260707572,"(both,True,skip,False,all-uni)","rank,False,True,True,add"
"(both,True,skip,False,all-uni) - (rank,False,True,True,all-sep)",770.965384615385,216.027070113149,inf,3.56883692498155,0.624367033636102,"(both,True,skip,False,all-uni)","(rank,False,True,True,all-sep)"
"(both,True,skip,False,all-uni) - (rank,False,True,True,all-uni)",711.230769230769,216.027070113149,inf,3.29232243374984,0.860719627367742,"(both,True,skip,False,all-uni)","(rank,False,True,True,all-uni)"
"(both,True,skip,False,all-uni) - rank,False,True,True,del",678.334615384616,216.027070113149,inf,3.14004450937247,0.939215212673872,"(both,True,skip,False,all-uni)","rank,False,True,True,del"
"(both,True,skip,False,all-uni) - (rank,True,False,False,all-sep)",701.480769230769,216.027070113149,inf,3.24718920116517,0.888372923329933,"(both,True,skip,False,all-uni)","(rank,True,False,False,all-sep)"
"(both,True,skip,False,all-uni) - rank,True,False,False,del",600.646153846154,216.027070113149,inf,2.7804207756535,0.997322296784744,"(both,True,skip,False,all-uni)","rank,True,False,False,del"
"(both,True,skip,False,all-uni) - rank,True,False,True,del",864.75,216.027070113149,inf,4.0029705515474,0.235587704109275,"(both,True,skip,False,all-uni)","rank,True,False,True,del"
"(both,True,skip,False,all-uni) - (rank,True,skip,False,all-sep)",497.896153846154,216.027070113149,inf,2.30478593995359,0.999999095306794,"(both,True,skip,False,all-uni)","(rank,True,skip,False,all-sep)"
"(both,True,skip,False,all-uni) - rank,True,skip,False,del",410.930769230769,216.027070113149,inf,1.90221887014222,0.999999999996224,"(both,True,skip,False,all-uni)","rank,True,skip,False,del"
"(both,True,skip,False,all-uni) - rank,True,skip,True,del",645.715384615385,216.027070113149,inf,2.98904847562473,0.979441309024023,"(both,True,skip,False,all-uni)","rank,True,skip,True,del"
"(both,True,skip,False,all-uni) - (rank,True,True,False,all-sep)",752.296153846154,216.027070113149,inf,3.4824161317011,0.707680169481619,"(both,True,skip,False,all-uni)","(rank,True,True,False,all-sep)"
"(both,True,skip,False,all-uni) - rank,True,True,False,del",687.819230769231,216.027070113149,inf,3.18394926343708,0.920863580639974,"(both,True,skip,False,all-uni)","rank,True,True,False,del"
"(both,True,skip,False,all-uni) - rank,True,True,True,del",910.661538461539,216.027070113149,inf,4.21549733551707,0.121040055419585,"(both,True,skip,False,all-uni)","rank,True,True,True,del"
"(both,True,skip,False,all-uni) - score,False,False,False,add",393.553846153846,216.027070113149,inf,1.82178023313335,1.0,"(both,True,skip,False,all-uni)","score,False,False,False,add"
"(both,True,skip,False,all-uni) - (score,False,False,False,all-sep)",462.761538461539,216.027070113149,inf,2.1421460663201,0.999999986577899,"(both,True,skip,False,all-uni)","(score,False,False,False,all-sep)"
"(both,True,skip,False,all-uni) - (score,False,False,False,all-uni)",388.753846153846,216.027070113149,inf,1.7995607955532,1.0,"(both,True,skip,False,all-uni)","(score,False,False,False,all-uni)"
"(both,True,skip,False,all-uni) - score,False,False,False,del",405.484615384615,216.027070113149,inf,1.87700835442629,0.999999999998611,"(both,True,skip,False,all-uni)","score,False,False,False,del"
"(both,True,skip,False,all-uni) - score,False,False,True,add",575.884615384615,216.027070113149,inf,2.66579838852132,0.999369307032923,"(both,True,skip,False,all-uni)","score,False,False,True,add"
"(both,True,skip,False,all-uni) - (score,False,False,True,all-sep)",697.05,216.027070113149,inf,3.2266789510912,0.89970965119829,"(both,True,skip,False,all-uni)","(score,False,False,True,all-sep)"
"(both,True,skip,False,all-uni) - (score,False,False,True,all-uni)",606.819230769231,216.027070113149,inf,2.80899625427219,0.996305871457549,"(both,True,skip,False,all-uni)","(score,False,False,True,all-uni)"
"(both,True,skip,False,all-uni) - score,False,False,True,del",573.923076923077,216.027070113149,inf,2.65671832989482,0.999443875598689,"(both,True,skip,False,all-uni)","score,False,False,True,del"
"(both,True,skip,False,all-uni) - score,False,skip,True,add",374.873076923077,216.027070113149,inf,1.73530602774332,1.0,"(both,True,skip,False,all-uni)","score,False,skip,True,add"
"(both,True,skip,False,all-uni) - (score,False,skip,True,all-sep)",510.703846153846,216.027070113149,inf,2.36407338157368,0.99999661957453,"(both,True,skip,False,all-uni)","(score,False,skip,True,all-sep)"
"(both,True,skip,False,all-uni) - (score,False,skip,True,all-uni)",407.238461538462,216.027070113149,inf,1.88512699508058,0.999999999998076,"(both,True,skip,False,all-uni)","(score,False,skip,True,all-uni)"
