"Test","contrast","estimate","SE","df","z.ratio","p.value","setting_1","setting_2"
"rank","rank,('add', 0.2),True,add - (score,('add', 0.8),False,all-sep)",3353.56923076923,351.867208827266,Inf,9.53078077933518,4.47708239121336e-17,"rank,('add', 0.2),True,add","(score,('add', 0.8),False,all-sep)"
"rank","rank,('add', 0.2),True,add - (score,('add', 0.8),False,all-uni)",3328.56153846154,351.867208827266,Inf,9.45970938740002,8.85639085760633e-17,"rank,('add', 0.2),True,add","(score,('add', 0.8),False,all-uni)"
"rank","rank,('add', 0.2),True,add - score,('add', 0.8),False,del",3328.56153846154,351.867208827266,Inf,9.45970938740002,8.85639085760633e-17,"rank,('add', 0.2),True,add","score,('add', 0.8),False,del"
"rank","rank,('add', 0.2),True,add - score,('add', 0.8),True,add",3393.84230769231,351.867208827266,Inf,9.64523610768846,1.4768066283647e-17,"rank,('add', 0.2),True,add","score,('add', 0.8),True,add"
"rank","rank,('add', 0.2),True,add - (score,('add', 0.8),True,all-sep)",3392.70769230769,351.867208827266,Inf,9.64201155207159,1.52395055738299e-17,"rank,('add', 0.2),True,add","(score,('add', 0.8),True,all-sep)"
"rank","rank,('add', 0.2),True,add - (score,('add', 0.8),True,all-uni)",3393.84230769231,351.867208827266,Inf,9.64523610768846,1.4768066283647e-17,"rank,('add', 0.2),True,add","(score,('add', 0.8),True,all-uni)"
"rank","rank,('add', 0.2),True,add - score,('add', 0.8),True,del",3354.45769230769,351.867208827266,Inf,9.53330577034364,4.36947951273271e-17,"rank,('add', 0.2),True,add","score,('add', 0.8),True,del"
"rank","rank,('add', 0.2),True,add - score,('add', 0.9),False,add",3351.83846153846,351.867208827266,Inf,9.52586196568233,4.69428146499609e-17,"rank,('add', 0.2),True,add","score,('add', 0.9),False,add"
"rank","rank,('add', 0.2),True,add - (score,('add', 0.9),False,all-sep)",3382.76923076923,351.867208827266,Inf,9.61376663100724,2.00595149742933e-17,"rank,('add', 0.2),True,add","(score,('add', 0.9),False,all-sep)"
"rank","rank,('add', 0.2),True,add - (score,('add', 0.9),False,all-uni)",3351.83846153846,351.867208827266,Inf,9.52586196568233,4.69428146499601e-17,"rank,('add', 0.2),True,add","(score,('add', 0.9),False,all-uni)"
"rank","rank,('add', 0.2),True,add - score,('add', 0.9),False,del",3351.83846153846,351.867208827266,Inf,9.52586196568233,4.69428146499609e-17,"rank,('add', 0.2),True,add","score,('add', 0.9),False,del"
"rank","rank,('add', 0.2),True,add - score,('add', 0.9),True,add",3389.78076923077,351.867208827266,Inf,9.63369329164978,1.65255340098362e-17,"rank,('add', 0.2),True,add","score,('add', 0.9),True,add"
"rank","rank,('add', 0.2),True,add - (score,('add', 0.9),True,all-sep)",3390.72692307692,351.867208827266,Inf,9.63638224311333,1.60984852406625e-17,"rank,('add', 0.2),True,add","(score,('add', 0.9),True,all-sep)"
"rank","rank,('add', 0.2),True,add - (score,('add', 0.9),True,all-uni)",3389.78076923077,351.867208827266,Inf,9.63369329164978,1.65255340098362e-17,"rank,('add', 0.2),True,add","(score,('add', 0.9),True,all-uni)"
"rank","rank,('add', 0.2),True,add - score,('add', 0.9),True,del",3351.66153846154,351.867208827266,Inf,9.52535915362004,4.71706286443424e-17,"rank,('add', 0.2),True,add","score,('add', 0.9),True,del"
"rank","rank,('add', 0.2),True,add - score,mul,False,add",3529.00384615384,351.867208827266,Inf,10.0293626618849,3.24787252922123e-19,"rank,('add', 0.2),True,add","score,mul,False,add"
"rank","rank,('add', 0.2),True,add - (score,mul,False,all-sep)",3676.15384615384,351.867208827266,Inf,10.4475601986501,4.31183994558995e-21,"rank,('add', 0.2),True,add","(score,mul,False,all-sep)"
"rank","rank,('add', 0.2),True,add - (score,mul,False,all-uni)",3470.43461538461,351.867208827266,Inf,9.86291000787251,1.72873377534045e-18,"rank,('add', 0.2),True,add","(score,mul,False,all-uni)"
"rank","rank,('add', 0.2),True,add - score,mul,False,del",3529.00384615384,351.867208827266,Inf,10.0293626618849,3.24787252922117e-19,"rank,('add', 0.2),True,add","score,mul,False,del"
"rank","rank,('add', 0.2),True,add - score,mul,True,add",2072.54230769231,351.867208827266,Inf,5.89012631952791,0.000110676271531771,"rank,('add', 0.2),True,add","score,mul,True,add"
"rank","rank,('add', 0.2),True,add - (score,mul,True,all-sep)",2593.63076923077,351.867208827266,Inf,7.3710499420365,4.85522013673879e-09,"rank,('add', 0.2),True,add","(score,mul,True,all-sep)"
"rank","rank,('add', 0.2),True,add - (score,mul,True,all-uni)",2156.99615384615,351.867208827266,Inf,6.1301425643929,2.51811435045278e-05,"rank,('add', 0.2),True,add","(score,mul,True,all-uni)"
"rank","rank,('add', 0.2),True,add - score,mul,True,del",3366.89230769232,351.86720882723,Inf,9.56864471376613,3.10650868997865e-17,"rank,('add', 0.2),True,add","score,mul,True,del"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.3),True,del",2122.65769230769,351.867208827267,Inf,6.03255330152039,4.62863894550899e-05,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.3),True,del"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.4),False,add",2101.63076923077,351.867208827266,Inf,5.97279518098679,6.68882513676378e-05,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.4),False,add"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.4),False,all-sep)",2319.34230769231,351.867208827266,Inf,6.59152728503009,1.24851151776294e-06,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.4),False,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.4),False,all-uni)",2185.47307692308,351.867208827266,Inf,6.21107344502777,1.50925256174469e-05,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.4),False,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.4),False,del",2127.01538461538,351.867208827267,Inf,6.04493778122856,4.28673280933652e-05,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.4),False,del"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.4),True,add",1959.79230769231,351.867208827266,Inf,5.56969293678735,0.000731881099686633,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.4),True,add"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.4),True,all-sep)",2007.04615384615,351.867208827267,Inf,5.70398748020712,0.000335661189926788,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.4),True,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.4),True,all-uni)",1934.46538461538,351.867208827266,Inf,5.49771429700067,0.00110345042644198,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.4),True,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.4),True,del",2477.18461538461,351.867208827267,Inf,7.04011215947286,5.50900210830433e-08,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.4),True,del"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.5),False,add",2951.54615384615,351.867208827266,Inf,8.38823874405155,1.41529856673481e-12,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.5),False,add"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.5),False,all-sep)",3088.21538461538,351.867208827267,Inf,8.77665013147447,4.83016797762065e-14,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.5),False,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.5),False,all-uni)",2992.59615384615,351.867208827266,Inf,8.50490207320011,5.21255958273695e-13,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.5),False,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.5),False,del",2918.47692307692,351.867208827267,Inf,8.29425661119112,3.13375895330359e-12,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.5),False,del"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.5),True,add",2628.67307692308,351.867208827266,Inf,7.47063952246118,2.288836137175e-09,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.5),True,add"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.5),True,all-sep)",2804.01923076923,351.867208827267,Inf,7.96896999897975,4.58886575571631e-11,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.5),True,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.5),True,all-uni)",2628.67307692308,351.867208827266,Inf,7.47063952246118,2.288836137175e-09,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.5),True,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.5),True,del",3283.38461538462,351.867208827267,Inf,9.33131742036367,2.99886749634049e-16,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.5),True,del"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.6),False,add",3130.53461538461,351.867208827266,Inf,8.89692059063512,1.64673539198716e-14,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.6),False,add"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.6),False,all-sep)",3180.18461538461,351.867208827267,Inf,9.03802495828983,4.57526170209476e-15,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.6),False,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.6),False,all-uni)",3130.53461538461,351.867208827266,Inf,8.89692059063512,1.64673539198716e-14,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.6),False,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.6),False,del",3098.85384615385,351.867208827267,Inf,8.80688443939398,3.69031945098794e-14,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.6),False,del"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.6),True,add",2809.70384615385,351.867208827266,Inf,7.98512556915511,4.0260793192999e-11,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.6),True,add"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.6),True,all-sep)",2795.8,351.867208827267,Inf,7.94561109947722,5.54200207403698e-11,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.6),True,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.6),True,all-uni)",2809.70384615385,351.867208827266,Inf,7.98512556915511,4.0260793192999e-11,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.6),True,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.6),True,del",3479.59230769231,351.867208827267,Inf,9.88893599744459,1.33345685780191e-18,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.6),True,del"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.7),False,add",3347.09230769231,351.867208827266,Inf,9.51237348557652,5.34483567172485e-17,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.7),False,add"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.7),False,all-sep)",3359.71153846154,351.867208827267,Inf,9.54823710245429,3.78352117482656e-17,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.7),False,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.7),False,all-uni)",3287.04615384615,351.867208827266,Inf,9.3417234439137,2.71825011030744e-16,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.7),False,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.7),False,del",3347.09230769231,351.867208827266,Inf,9.51237348557652,5.34483567172485e-17,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.7),False,del"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.7),True,add",2952.07307692308,351.867208827267,Inf,8.38973624954141,1.39738717990023e-12,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.7),True,add"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.7),True,all-sep)",2980.96538461538,351.867208827267,Inf,8.47184764545296,6.92710658624372e-13,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.7),True,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.7),True,all-uni)",2941.64230769231,351.867208827266,Inf,8.36009219926025,1.79735437527891e-12,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.7),True,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.7),True,del",3524.83076923077,351.867208827266,Inf,10.017502855633,3.66210051440263e-19,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.7),True,del"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.8),False,add",3399.36923076923,351.867208827266,Inf,9.66094351928656,1.26701407981089e-17,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.8),False,add"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.8),False,all-sep)",3299.00769230769,351.867208827267,Inf,9.37571791160338,1.97050486656096e-16,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.8),False,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.8),False,all-uni)",3340.8,351.867208827267,Inf,9.49449086527417,6.34660000105639e-17,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.8),False,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.8),False,del",3399.83461538462,351.867208827267,Inf,9.66226613362432,1.25075870389918e-17,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.8),False,del"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.8),True,add",2960.42692307692,351.867208827267,Inf,8.41347772343916,1.14154973191426e-12,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.8),True,add"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.8),True,all-sep)",3002.85,351.867208827266,Inf,8.53404331141898,4.05305466303715e-13,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.8),True,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.8),True,all-uni)",2960.42692307692,351.867208827266,Inf,8.41347772343916,1.14154973191426e-12,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.8),True,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.8),True,del",3501.82692307692,351.867208827267,Inf,9.95212635683818,7.07969988392318e-19,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.8),True,del"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.9),False,add",3244.01923076923,351.867208827267,Inf,9.21944173650389,8.56531140516737e-16,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.9),False,add"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.9),False,all-sep)",3215.54615384615,351.867208827266,Inf,9.13852178656603,1.81578185160614e-15,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.9),False,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.9),False,all-uni)",3244.01923076923,351.867208827267,Inf,9.21944173650389,8.56531140516737e-16,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.9),False,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.9),False,del",3244.01923076923,351.867208827266,Inf,9.21944173650389,8.56531140516723e-16,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.9),False,del"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.9),True,add",3049.92692307692,351.867208827267,Inf,8.66783504277645,1.26310780456346e-13,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.9),True,add"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.9),True,all-sep)",2979.90769230769,351.867208827267,Inf,8.46884170377622,7.10820094626947e-13,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.9),True,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,('add', 0.9),True,all-uni)",3018.24615384615,351.867208827267,Inf,8.57779889153532,2.7735234005378e-13,"(rank,('add', 0.2),True,all-sep)","(rank,('add', 0.9),True,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - rank,('add', 0.9),True,del",3172.52307692308,351.867208827267,Inf,9.01625100985322,5.5821640805166e-15,"(rank,('add', 0.2),True,all-sep)","rank,('add', 0.9),True,del"
"rank","(rank,('add', 0.2),True,all-sep) - rank,mul,False,add",1719.88076923077,351.867208827267,Inf,4.88786884962352,0.0292344979761862,"(rank,('add', 0.2),True,all-sep)","rank,mul,False,add"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,mul,False,all-sep)",1992.90769230769,351.867208827267,Inf,5.66380623801185,0.000424611931677447,"(rank,('add', 0.2),True,all-sep)","(rank,mul,False,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (rank,mul,False,all-uni)",1719.66538461538,351.867208827267,Inf,4.88725673059116,0.0293255067617663,"(rank,('add', 0.2),True,all-sep)","(rank,mul,False,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - rank,mul,True,del",2152.99615384615,351.867208827267,Inf,6.11877463950632,2.7044566277497e-05,"(rank,('add', 0.2),True,all-sep)","rank,mul,True,del"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.1),False,add",2384.07307692308,351.867208827267,Inf,6.77549091564662,3.55587642033855e-07,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.1),False,add"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.1),False,all-sep)",2788.10384615385,351.867208827266,Inf,7.92373877476756,6.60998136011716e-11,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.1),False,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.1),False,all-uni)",2325.46153846154,351.867208827267,Inf,6.60891802396716,1.11031467447811e-06,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.1),False,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.1),False,del",2384.07307692308,351.867208827267,Inf,6.77549091564662,3.55587642033855e-07,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.1),False,del"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.1),True,add",2335.33076923077,351.867208827267,Inf,6.6369661924854,9.18348088344108e-07,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.1),True,add"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.1),True,all-sep)",2672.29230769231,351.867208827267,Inf,7.59460455720996,8.85448484248405e-10,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.1),True,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.1),True,all-uni)",2308.01923076923,351.867208827267,Inf,6.55934731304345,1.54997611519239e-06,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.1),True,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.1),True,del",2727.96153846154,351.867208827267,Inf,7.75281546567958,2.57767758238088e-10,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.1),True,del"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.2),False,add",3096.35384615385,351.867208827267,Inf,8.79977948633987,3.93160509381017e-14,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.2),False,add"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.2),False,all-sep)",3231.18846153846,351.867208827267,Inf,9.18297693129077,1.20265333111156e-15,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.2),False,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.2),False,all-uni)",3096.35384615385,351.867208827267,Inf,8.79977948633987,3.93160509381017e-14,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.2),False,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.2),False,del",3096.48846153846,351.867208827266,Inf,8.80016206073509,3.91822483021388e-14,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.2),False,del"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.2),True,add",2750.35769230769,351.867208827267,Inf,7.81646491434744,1.55811130583715e-10,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.2),True,add"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.2),True,all-sep)",2991.58461538462,351.867208827266,Inf,8.50202729988744,5.34331292849306e-13,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.2),True,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.2),True,all-uni)",2725.03846153846,351.867208827267,Inf,7.74450813595477,2.75191921207812e-10,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.2),True,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.2),True,del",3137.78076923077,351.867208827266,Inf,8.91751402379504,1.36766856639058e-14,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.2),True,del"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.3),False,add",3122.93461538461,351.867208827266,Inf,8.87532153335061,1.99990419070475e-14,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.3),False,add"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.3),False,all-sep)",3026.89615384615,351.867208827267,Inf,8.60238202910255,2.23928831103804e-13,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.3),False,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.3),False,all-uni)",3124.61538461538,351.867208827267,Inf,8.88009824794238,1.91586226784345e-14,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.3),False,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.3),False,del",3124.87307692308,351.867208827267,Inf,8.8808306046418,1.90328934926976e-14,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.3),False,del"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.3),True,add",2988.67307692308,351.867208827267,Inf,8.49375276225365,5.73799827588034e-13,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.3),True,add"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.3),True,all-sep)",3058.40384615385,351.867208827267,Inf,8.69192629897841,1.02199812173691e-13,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.3),True,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.3),True,all-uni)",2947.80384615385,351.867208827267,Inf,8.37760317586439,1.54919056510616e-12,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.3),True,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.3),True,del",3082.54230769231,351.867208827266,Inf,8.76052735339013,5.57364349436464e-14,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.3),True,del"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.4),False,add",2976.40384615385,351.867208827267,Inf,8.45888383880346,7.74213070715083e-13,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.4),False,add"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.4),False,all-sep)",2978.52307692308,351.867208827266,Inf,8.46490665285395,7.35234548086786e-13,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.4),False,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.4),False,all-uni)",2976.40384615385,351.867208827267,Inf,8.45888383880346,7.74213070715083e-13,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.4),False,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.4),False,del",3001.71538461538,351.867208827267,Inf,8.53081875580211,4.1676499565158e-13,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.4),False,del"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.4),True,add",3044.05384615385,351.867208827267,Inf,8.65114386844779,1.4622721061959e-13,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.4),True,add"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.4),True,all-sep)",3009.75,351.867208827267,Inf,8.55365298184834,3.42017791331301e-13,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.4),True,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.4),True,all-uni)",3044.04615384615,351.867208827267,Inf,8.65112200705378,1.46255228888455e-13,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.4),True,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.4),True,del",3076.70384615385,351.867208827267,Inf,8.74393455533452,6.45672523711597e-14,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.4),True,del"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.5),False,add",3071.26923076923,351.867208827267,Inf,8.72848948046458,7.40220619707717e-14,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.5),False,add"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.5),False,all-sep)",3127.65,351.867208827267,Inf,8.88872256788037,1.77286740315582e-14,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.5),False,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.5),False,all-uni)",3071.26923076923,351.867208827267,Inf,8.72848948046458,7.40220619707705e-14,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.5),False,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.5),False,del",3071.26923076923,351.867208827267,Inf,8.72848948046458,7.40220619707705e-14,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.5),False,del"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.5),True,add",3103.93846153846,351.867208827267,Inf,8.82133482083635,3.24380181084629e-14,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.5),True,add"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.5),True,all-sep)",3083.95384615385,351.867208827267,Inf,8.76453891919146,5.37872252048129e-14,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.5),True,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.5),True,all-uni)",3103.9,351.867208827267,Inf,8.82122551386628,3.24697034247183e-14,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.5),True,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.5),True,del",3083.03461538461,351.867208827267,Inf,8.76192648260694,5.50488069278153e-14,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.5),True,del"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.6),False,add",3066.05384615385,351.867208827267,Inf,8.713667455324,8.43761503754307e-14,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.6),False,add"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.6),False,all-sep)",3066.39230769231,351.867208827267,Inf,8.71462935666055,8.36628457236277e-14,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.6),False,all-sep)"
"rank","(rank,('add', 0.2),True,all-sep) - (score,('add', 0.6),False,all-uni)",3097.73461538461,351.867208827267,Inf,8.80370360656514,3.79647751472163e-14,"(rank,('add', 0.2),True,all-sep)","(score,('add', 0.6),False,all-uni)"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.6),False,del",3066.05384615385,351.867208827267,Inf,8.713667455324,8.43761503754307e-14,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.6),False,del"
"rank","(rank,('add', 0.2),True,all-sep) - score,('add', 0.6),True,add",3105.90384615385,351.867208827267,Inf,8.82692040700658,3.08589098651733e-14,"(rank,('add', 0.2),True,all-sep)","score,('add', 0.6),True,add"
